Java HotSpot(TM) 64-Bit Server VM (25.181-b13) for linux-amd64 JRE (1.8.0_181-b13), built on Jul  7 2018 00:56:38 by "java_re" with gcc 4.3.0 20080428 (Red Hat 4.3.0-8)
2019-08-21T07:48:28.242+0200: 13.766: [GC (Allocation Failure) [PSYoungGen: 469688K->47417K(459776K)] 531510K->109238K(1508352K), 0.0273273 secs] [Times: user=0.10 sys=0.00, real=0.03 secs]
2019-08-21T07:48:29.258+0200: 14.782: [GC (Allocation Failure) [PSYoungGen: 457017K->51213K(461312K)] 518838K->113043K(1509888K), 0.0424901 secs] [Times: user=0.12 sys=0.00, real=0.04 secs]
2019-08-21T07:48:31.608+0200: 17.132: [GC (Allocation Failure) [PSYoungGen: 460813K->62974K(424448K)] 522643K->142713K(1473024K), 0.0604796 secs] [Times: user=0.16 sys=0.00, real=0.06 secs]
2019-08-21T07:48:33.233+0200: 18.756: [GC (Allocation Failure) [PSYoungGen: 424446K->81406K(442880K)] 504185K->171322K(1491456K), 0.0633762 secs] [Times: user=0.21 sys=0.00, real=0.06 secs]
2019-08-21T07:48:51.866+0200: 37.389: [GC (Allocation Failure) [PSYoungGen: 442878K->81390K(352768K)] 532794K->218891K(1401344K), 0.0653017 secs] [Times: user=0.25 sys=0.01, real=0.06 secs]
2019-08-21T07:48:53.085+0200: 38.608: [GC (Allocation Failure) [PSYoungGen: 352750K->95023K(366592K)] 490251K->232524K(1415168K), 0.0535648 secs] [Times: user=0.20 sys=0.00, real=0.05 secs]
2019-08-21T07:48:53.920+0200: 39.443: [GC (Allocation Failure) [PSYoungGen: 366383K->102127K(367104K)] 503884K->239628K(1415680K), 0.0538889 secs] [Times: user=0.20 sys=0.00, real=0.06 secs]
2019-08-21T07:48:54.595+0200: 40.119: [GC (Allocation Failure) [PSYoungGen: 332527K->108607K(339456K)] 470028K->246164K(1388032K), 0.0551634 secs] [Times: user=0.20 sys=0.00, real=0.05 secs]
2019-08-21T07:48:55.261+0200: 40.784: [GC (Allocation Failure) [PSYoungGen: 339007K->114815K(346624K)] 476564K->252396K(1395200K), 0.0565900 secs] [Times: user=0.20 sys=0.00, real=0.06 secs]
2019-08-21T07:48:55.822+0200: 41.345: [GC (Allocation Failure) [PSYoungGen: 304255K->101142K(290816K)] 441836K->257335K(1339392K), 0.0613291 secs] [Times: user=0.22 sys=0.00, real=0.07 secs]
2019-08-21T07:48:56.752+0200: 42.275: [GC (Allocation Failure) [PSYoungGen: 290582K->118041K(345088K)] 446775K->282522K(1393664K), 0.0699638 secs] [Times: user=0.24 sys=0.01, real=0.07 secs]
2019-08-21T07:48:58.227+0200: 43.751: [GC (Allocation Failure) [PSYoungGen: 293145K->109058K(349696K)] 457626K->296552K(1398272K), 0.0708405 secs] [Times: user=0.23 sys=0.01, real=0.07 secs]
2019-08-21T07:48:59.683+0200: 45.206: [GC (Allocation Failure) [PSYoungGen: 284162K->87153K(351232K)] 471656K->306560K(1399808K), 0.0626251 secs] [Times: user=0.19 sys=0.01, real=0.07 secs]
2019-08-21T07:49:01.095+0200: 46.618: [GC (Allocation Failure) [PSYoungGen: 263793K->78906K(349696K)] 483200K->316124K(1398272K), 0.0468933 secs] [Times: user=0.14 sys=0.01, real=0.04 secs]
2019-08-21T07:49:02.621+0200: 48.144: [GC (Allocation Failure) [PSYoungGen: 255546K->30530K(360448K)] 492764K->280503K(1409024K), 0.0297854 secs] [Times: user=0.11 sys=0.01, real=0.03 secs]
2019-08-21T07:49:03.207+0200: 48.731: [GC (Allocation Failure) [PSYoungGen: 227138K->15417K(212480K)] 477111K->290240K(1261056K), 0.0292402 secs] [Times: user=0.10 sys=0.01, real=0.03 secs]
2019-08-21T07:49:03.662+0200: 49.186: [GC (Allocation Failure) [PSYoungGen: 212025K->21617K(360960K)] 486848K->296472K(1409536K), 0.0120154 secs] [Times: user=0.04 sys=0.00, real=0.02 secs]
2019-08-21T07:49:04.042+0200: 49.565: [GC (Allocation Failure) [PSYoungGen: 217713K->21265K(359424K)] 492568K->301185K(1408000K), 0.0143710 secs] [Times: user=0.04 sys=0.00, real=0.02 secs]
2019-08-21T07:49:04.433+0200: 49.957: [GC (Allocation Failure) [PSYoungGen: 217361K->11904K(365568K)] 497281K->306016K(1414144K), 0.0164378 secs] [Times: user=0.05 sys=0.00, real=0.01 secs]
2019-08-21T07:49:04.816+0200: 50.339: [GC (Allocation Failure) [PSYoungGen: 216704K->6944K(363520K)] 510816K->310800K(1412096K), 0.0128250 secs] [Times: user=0.04 sys=0.00, real=0.01 secs]
2019-08-21T07:49:05.216+0200: 50.740: [GC (Allocation Failure) [PSYoungGen: 211744K->8224K(371200K)] 515600K->316760K(1419776K), 0.0105586 secs] [Times: user=0.03 sys=0.00, real=0.01 secs]
2019-08-21T07:49:05.650+0200: 51.173: [GC (Allocation Failure) [PSYoungGen: 223264K->7328K(368128K)] 531800K->321768K(1416704K), 0.0109573 secs] [Times: user=0.03 sys=0.00, real=0.01 secs]
2019-08-21T07:49:06.043+0200: 51.567: [GC (Allocation Failure) [PSYoungGen: 222368K->10144K(380928K)] 536808K->329416K(1429504K), 0.0111493 secs] [Times: user=0.04 sys=0.00, real=0.01 secs]
2019-08-21T07:49:06.444+0200: 51.967: [GC (Allocation Failure) [PSYoungGen: 242592K->19552K(375808K)] 561864K->338824K(1424384K), 0.0120895 secs] [Times: user=0.04 sys=0.00, real=0.01 secs]
2019-08-21T07:49:06.860+0200: 52.383: [GC (Allocation Failure) [PSYoungGen: 252000K->25312K(395776K)] 571272K->344584K(1444352K), 0.0150489 secs] [Times: user=0.05 sys=0.00, real=0.02 secs]
2019-08-21T07:49:08.168+0200: 53.691: [GC (Allocation Failure) [PSYoungGen: 284896K->39268K(388096K)] 604168K->358540K(1436672K), 0.0228100 secs] [Times: user=0.08 sys=0.00, real=0.02 secs]
2019-08-21T07:49:09.559+0200: 55.082: [GC (Allocation Failure) [PSYoungGen: 298852K->55846K(404992K)] 618124K->375118K(1453568K), 0.0287806 secs] [Times: user=0.10 sys=0.00, real=0.03 secs]
2019-08-21T07:49:11.849+0200: 57.372: [GC (Allocation Failure) [PSYoungGen: 340518K->77734K(362496K)] 659790K->397006K(1411072K), 0.0420986 secs] [Times: user=0.13 sys=0.00, real=0.04 secs]
2019-08-21T07:49:14.383+0200: 59.906: [GC (Allocation Failure) [PSYoungGen: 362406K->48998K(403968K)] 681678K->368278K(1452544K), 0.0277633 secs] [Times: user=0.08 sys=0.00, real=0.03 secs]
2019-08-21T07:49:15.208+0200: 60.731: [GC (Allocation Failure) [PSYoungGen: 327014K->63687K(398336K)] 646294K->382968K(1446912K), 0.0303232 secs] [Times: user=0.12 sys=0.00, real=0.03 secs]
2019-08-21T07:49:16.989+0200: 62.513: [GC (Allocation Failure) [PSYoungGen: 341703K->58504K(406528K)] 660984K->377785K(1455104K), 0.0271035 secs] [Times: user=0.10 sys=0.00, real=0.03 secs]
2019-08-21T07:49:19.288+0200: 64.812: [GC (Allocation Failure) [PSYoungGen: 344712K->83592K(370176K)] 663993K->402873K(1418752K), 0.0443427 secs] [Times: user=0.13 sys=0.00, real=0.04 secs]
2019-08-21T07:49:21.525+0200: 67.048: [GC (Allocation Failure) [PSYoungGen: 369800K->62664K(402432K)] 689081K->381945K(1451008K), 0.0335987 secs] [Times: user=0.10 sys=0.00, real=0.03 secs]
2019-08-21T07:49:23.027+0200: 68.551: [GC (Allocation Failure) [PSYoungGen: 340680K->59998K(399872K)] 659961K->379286K(1448448K), 0.0288284 secs] [Times: user=0.11 sys=0.00, real=0.03 secs]
2019-08-21T07:49:24.511+0200: 70.035: [GC (Allocation Failure) [PSYoungGen: 338014K->55208K(411648K)] 657302K->374505K(1460224K), 0.0254699 secs] [Times: user=0.10 sys=0.00, real=0.03 secs]
2019-08-21T07:49:26.864+0200: 72.388: [GC (Allocation Failure) [PSYoungGen: 349096K->80968K(406528K)] 668393K->400265K(1455104K), 0.0426520 secs] [Times: user=0.13 sys=0.00, real=0.04 secs]
2019-08-21T07:49:29.228+0200: 74.752: [GC (Allocation Failure) [PSYoungGen: 374856K->97505K(388608K)] 694153K->416801K(1437184K), 0.0481379 secs] [Times: user=0.15 sys=0.00, real=0.05 secs]
2019-08-21T07:49:30.436+0200: 75.959: [GC (Metadata GC Threshold) [PSYoungGen: 177645K->39815K(397824K)] 496942K->365192K(1446400K), 0.0211498 secs] [Times: user=0.07 sys=0.01, real=0.02 secs]
2019-08-21T07:49:30.457+0200: 75.980: [Full GC (Metadata GC Threshold) [PSYoungGen: 39815K->0K(397824K)] [ParOldGen: 325376K->226090K(1048576K)] 365192K->226090K(1446400K), [Metaspace: 57330K->57244K(1099776K)], 0.5019194 secs] [Times: user=1.48 sys=0.00, real=0.50 secs]
2019-08-21T07:49:31.780+0200: 77.303: [GC (Allocation Failure) [PSYoungGen: 271360K->25729K(401920K)] 497450K->251828K(1450496K), 0.0219955 secs] [Times: user=0.07 sys=0.00, real=0.02 secs]
2019-08-21T07:49:33.427+0200: 78.950: [GC (Allocation Failure) [PSYoungGen: 304257K->22162K(400896K)] 530356K->248269K(1449472K), 0.0151190 secs] [Times: user=0.05 sys=0.00, real=0.01 secs]
2019-08-21T07:49:35.645+0200: 81.168: [GC (Allocation Failure) [PSYoungGen: 300690K->47170K(409600K)] 526797K->273277K(1458176K), 0.0307719 secs] [Times: user=0.08 sys=0.00, real=0.03 secs]
2019-08-21T07:49:37.806+0200: 83.329: [GC (Allocation Failure) [PSYoungGen: 335938K->61739K(403456K)] 562045K->287846K(1452032K), 0.0354292 secs] [Times: user=0.09 sys=0.00, real=0.03 secs]
2019-08-21T07:49:39.954+0200: 85.477: [GC (Allocation Failure) [PSYoungGen: 350507K->25891K(413696K)] 576614K->252006K(1462272K), 0.0173294 secs] [Times: user=0.06 sys=0.00, real=0.01 secs]
2019-08-21T07:49:41.422+0200: 86.945: [GC (Allocation Failure) [PSYoungGen: 327459K->22147K(412160K)] 553574K->248270K(1460736K), 0.0149126 secs] [Times: user=0.05 sys=0.00, real=0.02 secs]
2019-08-21T07:49:43.810+0200: 89.334: [GC (Allocation Failure) [PSYoungGen: 323715K->50243K(419840K)] 549838K->276366K(1468416K), 0.0329000 secs] [Times: user=0.08 sys=0.00, real=0.04 secs]
2019-08-21T07:49:46.007+0200: 91.530: [GC (Allocation Failure) [PSYoungGen: 361027K->64268K(415232K)] 587150K->290391K(1463808K), 0.0359496 secs] [Times: user=0.09 sys=0.01, real=0.04 secs]
2019-08-21T07:49:47.930+0200: 93.453: [GC (Allocation Failure) [PSYoungGen: 375052K->32420K(421888K)] 601175K->258551K(1470464K), 0.0217195 secs] [Times: user=0.08 sys=0.00, real=0.02 secs]
2019-08-21T07:49:49.887+0200: 95.411: [GC (Allocation Failure) [PSYoungGen: 349348K->28259K(419328K)] 575479K->254398K(1467904K), 0.0185967 secs] [Times: user=0.06 sys=0.00, real=0.02 secs]
2019-08-21T07:49:52.407+0200: 97.930: [GC (Allocation Failure) [PSYoungGen: 345187K->55379K(425984K)] 571326K->281518K(1474560K), 0.0355107 secs] [Times: user=0.09 sys=0.00, real=0.03 secs]
2019-08-21T07:49:55.173+0200: 100.696: [GC (Allocation Failure) [PSYoungGen: 381523K->22082K(424448K)] 607662K->248229K(1473024K), 0.0188718 secs] [Times: user=0.04 sys=0.00, real=0.01 secs]
2019-08-21T07:49:56.832+0200: 102.355: [GC (Allocation Failure) [PSYoungGen: 348226K->28964K(430080K)] 574373K->255119K(1478656K), 0.0204914 secs] [Times: user=0.07 sys=0.00, real=0.02 secs]
2019-08-21T07:49:58.630+0200: 104.153: [GC (Allocation Failure) [PSYoungGen: 361764K->40515K(427008K)] 587919K->266670K(1475584K), 0.0260928 secs] [Times: user=0.07 sys=0.00, real=0.03 secs]
2019-08-21T07:50:01.269+0200: 106.792: [GC (GCLocker Initiated GC) [PSYoungGen: 373315K->64179K(428544K)] 599470K->290334K(1477120K), 0.0388410 secs] [Times: user=0.10 sys=0.00, real=0.04 secs]
2019-08-21T07:50:03.352+0200: 108.875: [GC (Allocation Failure) [PSYoungGen: 403123K->21767K(431616K)] 629282K->251165K(1480192K), 0.0177851 secs] [Times: user=0.06 sys=0.00, real=0.02 secs]
2019-08-21T07:50:05.166+0200: 110.689: [GC (Allocation Failure) [PSYoungGen: 360711K->21827K(433664K)] 590109K->251274K(1482240K), 0.0148611 secs] [Times: user=0.05 sys=0.00, real=0.01 secs]
2019-08-21T07:50:07.865+0200: 113.389: [GC (Allocation Failure) [PSYoungGen: 363843K->52931K(432640K)] 593290K->282378K(1481216K), 0.0346057 secs] [Times: user=0.09 sys=0.00, real=0.03 secs]
2019-08-21T07:50:10.675+0200: 116.199: [GC (Allocation Failure) [PSYoungGen: 394947K->20002K(435200K)] 624394K->249457K(1483776K), 0.0178031 secs] [Times: user=0.04 sys=0.00, real=0.02 secs]
2019-08-21T07:50:12.387+0200: 117.910: [GC (Allocation Failure) [PSYoungGen: 365090K->26948K(434176K)] 594545K->256554K(1482752K), 0.0188717 secs] [Times: user=0.07 sys=0.00, real=0.02 secs]
2019-08-21T07:50:14.533+0200: 120.056: [GC (Allocation Failure) [PSYoungGen: 372036K->40771K(441856K)] 601642K->270402K(1490432K), 0.0264818 secs] [Times: user=0.07 sys=0.00, real=0.02 secs]
2019-08-21T07:50:17.314+0200: 122.837: [GC (Allocation Failure) [PSYoungGen: 396611K->64556K(420864K)] 626242K->294186K(1469440K), 0.0383838 secs] [Times: user=0.10 sys=0.00, real=0.03 secs]
2019-08-21T07:50:19.176+0200: 124.699: [GC (Allocation Failure) [PSYoungGen: 420396K->33060K(439808K)] 650026K->262706K(1488384K), 0.0194694 secs] [Times: user=0.07 sys=0.00, real=0.02 secs]
2019-08-21T07:50:21.512+0200: 127.036: [GC (Allocation Failure) [PSYoungGen: 385316K->30531K(436736K)] 614962K->260314K(1485312K), 0.0199665 secs] [Times: user=0.06 sys=0.00, real=0.02 secs]
2019-08-21T07:50:24.337+0200: 129.860: [GC (Allocation Failure) [PSYoungGen: 382787K->58915K(436736K)] 612570K->288722K(1485312K), 0.0371038 secs] [Times: user=0.10 sys=0.00, real=0.04 secs]
2019-08-21T07:50:26.729+0200: 132.252: [GC (Allocation Failure) [PSYoungGen: 414243K->22466K(439808K)] 644050K->252281K(1488384K), 0.0197922 secs] [Times: user=0.06 sys=0.00, real=0.02 secs]
2019-08-21T07:50:28.505+0200: 134.029: [GC (Allocation Failure) [PSYoungGen: 377794K->20019K(441856K)] 607609K->250250K(1490432K), 0.0144295 secs] [Times: user=0.05 sys=0.00, real=0.01 secs]
2019-08-21T07:50:31.351+0200: 136.875: [GC (Allocation Failure) [PSYoungGen: 378419K->52915K(440832K)] 608650K->283482K(1489408K), 0.0355325 secs] [Times: user=0.09 sys=0.00, real=0.04 secs]
2019-08-21T07:50:34.263+0200: 139.786: [GC (Allocation Failure) [PSYoungGen: 411315K->21346K(441856K)] 641882K->251945K(1490432K), 0.0183038 secs] [Times: user=0.04 sys=0.00, real=0.01 secs]
2019-08-21T07:50:35.990+0200: 141.513: [GC (Allocation Failure) [PSYoungGen: 378995K->19042K(440832K)] 609593K->249649K(1489408K), 0.0159989 secs] [Times: user=0.06 sys=0.00, real=0.02 secs]
2019-08-21T07:50:38.418+0200: 143.942: [GC (Allocation Failure) [PSYoungGen: 377442K->44515K(444416K)] 608049K->275262K(1492992K), 0.0288090 secs] [Times: user=0.07 sys=0.00, real=0.03 secs]
2019-08-21T07:50:41.081+0200: 146.605: [GC (Allocation Failure) [PSYoungGen: 408022K->25698K(443392K)] 638768K->256469K(1491968K), 0.0216324 secs] [Times: user=0.04 sys=0.00, real=0.03 secs]
2019-08-21T07:50:43.071+0200: 148.594: [GC (Allocation Failure) [PSYoungGen: 389218K->27624K(450048K)] 619989K->258403K(1498624K), 0.0436368 secs] [Times: user=0.10 sys=0.00, real=0.05 secs]
2019-08-21T07:50:45.481+0200: 151.004: [GC (Allocation Failure) [PSYoungGen: 400360K->36803K(446976K)] 631139K->267718K(1495552K), 0.0244129 secs] [Times: user=0.07 sys=0.00, real=0.03 secs]
2019-08-21T07:50:48.454+0200: 153.978: [GC (Allocation Failure) [PSYoungGen: 409539K->64595K(437760K)] 640454K->295534K(1486336K), 0.0399614 secs] [Times: user=0.10 sys=0.00, real=0.04 secs]
2019-08-21T07:50:50.548+0200: 156.071: [GC (Allocation Failure) [PSYoungGen: 431187K->31428K(445440K)] 662126K->262382K(1494016K), 0.0203173 secs] [Times: user=0.08 sys=0.00, real=0.02 secs]
2019-08-21T07:50:52.943+0200: 158.466: [GC (Allocation Failure) [PSYoungGen: 398020K->30595K(451584K)] 628974K->261558K(1500160K), 0.0202022 secs] [Times: user=0.06 sys=0.00, real=0.02 secs]
2019-08-21T07:50:55.947+0200: 161.471: [GC (Allocation Failure) [PSYoungGen: 406403K->60851K(436736K)] 637366K->291954K(1485312K), 0.0385992 secs] [Times: user=0.10 sys=0.00, real=0.04 secs]
2019-08-21T07:50:58.463+0200: 163.986: [GC (Allocation Failure) [PSYoungGen: 436659K->25155K(447488K)] 667762K->256290K(1496064K), 0.0178973 secs] [Times: user=0.06 sys=0.00, real=0.01 secs]
2019-08-21T07:51:00.439+0200: 165.962: [GC (Allocation Failure) [PSYoungGen: 394307K->25315K(445952K)] 625442K->256466K(1494528K), 0.0169948 secs] [Times: user=0.06 sys=0.00, real=0.02 secs]
2019-08-21T07:51:03.379+0200: 168.902: [GC (Allocation Failure) [PSYoungGen: 394467K->57155K(441344K)] 625618K->288442K(1489920K), 0.0369353 secs] [Times: user=0.10 sys=0.00, real=0.04 secs]
2019-08-21T07:51:05.975+0200: 171.498: [GC (Allocation Failure) [PSYoungGen: 423747K->22498K(445440K)] 655034K->253809K(1494016K), 0.0201543 secs] [Times: user=0.05 sys=0.00, real=0.02 secs]
2019-08-21T07:51:07.681+0200: 173.204: [GC (Allocation Failure) [PSYoungGen: 389090K->18403K(448000K)] 620401K->249714K(1496576K), 0.0135422 secs] [Times: user=0.05 sys=0.00, real=0.02 secs]
2019-08-21T07:51:10.629+0200: 176.152: [GC (Allocation Failure) [PSYoungGen: 389091K->53283K(424448K)] 620402K->284730K(1473024K), 0.0358363 secs] [Times: user=0.08 sys=0.00, real=0.04 secs]
2019-08-21T07:51:13.565+0200: 179.088: [GC (Allocation Failure) [PSYoungGen: 423971K->22370K(446976K)] 655418K->253841K(1495552K), 0.0193524 secs] [Times: user=0.05 sys=0.00, real=0.02 secs]
2019-08-21T07:51:15.274+0200: 180.798: [GC (Allocation Failure) [PSYoungGen: 389063K->34594K(444928K)] 620534K->266073K(1493504K), 0.0181812 secs] [Times: user=0.06 sys=0.00, real=0.01 secs]
2019-08-21T07:51:17.857+0200: 183.380: [GC (Allocation Failure) [PSYoungGen: 402210K->47203K(449024K)] 633689K->278690K(1497600K), 0.0309280 secs] [Times: user=0.08 sys=0.00, real=0.03 secs]
2019-08-21T07:51:21.156+0200: 186.680: [GC (Allocation Failure) [PSYoungGen: 423011K->19938K(450048K)] 654498K->253637K(1498624K), 0.0232197 secs] [Times: user=0.04 sys=0.00, real=0.02 secs]
2019-08-21T07:51:22.976+0200: 188.499: [GC (Allocation Failure) [PSYoungGen: 395746K->24292K(453120K)] 629445K->258014K(1501696K), 0.0163353 secs] [Times: user=0.06 sys=0.00, real=0.01 secs]
2019-08-21T07:51:25.371+0200: 190.894: [GC (Allocation Failure) [PSYoungGen: 404196K->41091K(451072K)] 637918K->274830K(1499648K), 0.0273000 secs] [Times: user=0.07 sys=0.00, real=0.03 secs]
2019-08-21T07:51:28.191+0200: 193.715: [GC (Allocation Failure) [PSYoungGen: 420040K->25858K(456192K)] 653779K->259741K(1504768K), 0.0214731 secs] [Times: user=0.03 sys=0.00, real=0.02 secs]
2019-08-21T07:51:30.762+0200: 196.285: [GC (Allocation Failure) [PSYoungGen: 411906K->23108K(454144K)] 645789K->257022K(1502720K), 0.0158011 secs] [Times: user=0.06 sys=0.00, real=0.02 secs]
2019-08-21T07:51:32.923+0200: 198.446: [GC (Allocation Failure) [PSYoungGen: 409156K->39171K(458752K)] 643070K->273086K(1507328K), 0.0263966 secs] [Times: user=0.07 sys=0.00, real=0.02 secs]
2019-08-21T07:51:35.859+0200: 201.382: [GC (Allocation Failure) [PSYoungGen: 430894K->29602K(457728K)] 664809K->263781K(1506304K), 0.0230422 secs] [Times: user=0.04 sys=0.00, real=0.02 secs]
2019-08-21T07:51:38.407+0200: 203.931: [GC (Allocation Failure) [PSYoungGen: 421794K->22724K(462848K)] 655973K->256942K(1511424K), 0.0155996 secs] [Times: user=0.06 sys=0.00, real=0.02 secs]
2019-08-21T07:51:40.799+0200: 206.323: [GC (Allocation Failure) [PSYoungGen: 422596K->39843K(461312K)] 656814K->274062K(1509888K), 0.0266827 secs] [Times: user=0.07 sys=0.00, real=0.03 secs]
2019-08-21T07:51:43.636+0200: 209.159: [GC (Allocation Failure) [PSYoungGen: 439222K->30178K(464896K)] 673441K->264541K(1513472K), 0.0218163 secs] [Times: user=0.04 sys=0.00, real=0.02 secs]
2019-08-21T07:51:46.246+0200: 211.770: [GC (Allocation Failure) [PSYoungGen: 433634K->23972K(462848K)] 667997K->258366K(1511424K), 0.0162205 secs] [Times: user=0.06 sys=0.01, real=0.01 secs]
2019-08-21T07:51:48.779+0200: 214.302: [GC (Allocation Failure) [PSYoungGen: 427428K->42563K(463360K)] 661822K->276958K(1511936K), 0.0284824 secs] [Times: user=0.07 sys=0.00, real=0.03 secs]
2019-08-21T07:51:52.261+0200: 217.784: [GC (Allocation Failure) [PSYoungGen: 448067K->20898K(464896K)] 682462K->255429K(1513472K), 0.0212675 secs] [Times: user=0.04 sys=0.00, real=0.02 secs]
2019-08-21T07:51:54.144+0200: 219.667: [GC (Allocation Failure) [PSYoungGen: 426402K->27770K(467456K)] 660933K->262332K(1516032K), 0.0180270 secs] [Times: user=0.07 sys=0.00, real=0.01 secs]
2019-08-21T07:51:56.903+0200: 222.426: [GC (Allocation Failure) [PSYoungGen: 436346K->46723K(455680K)] 670908K->281286K(1504256K), 0.0308722 secs] [Times: user=0.07 sys=0.00, real=0.03 secs]
2019-08-21T07:52:00.197+0200: 225.720: [GC (Allocation Failure) [PSYoungGen: 455299K->21378K(464896K)] 689862K->256077K(1513472K), 0.0192627 secs] [Times: user=0.04 sys=0.00, real=0.02 secs]
